date,psr,m2,ccpi,dspic,ir,ffer,sp500_close,sp500_return,sp500_BBB_5_2.0,sp500_BBP_5_2.0,sp500_ema_5,sp500_ema_22,sp500_ema_252
2016-12-27,6.5,13285.6,249.92,13685.3,2.491904762,0.54,2268.88,0.002248441772426002,0.6209870943342237,0.7107876438615913,2264.99188851617,2240.1552216946557,2124.074549527427
2016-12-28,6.5,13285.6,249.92,13685.3,2.491904762,0.54,2249.92,-0.00835654596100277,1.1388560971499098,0.04088107749857933,2259.967925677447,2241.004332851642,2125.069375222862
2016-12-29,6.5,13285.6,249.92,13685.3,2.491904762,0.54,2249.26,-0.00029334376333378653,1.3735653089852693,0.2001562473538443,2256.3986171182983,2241.7222169515,2126.0511192922468
2016-12-30,6.5,13285.6,249.92,13685.3,2.491904762,0.54,2238.83,-0.004637080639855018,1.9217423373161244,0.14666518157885153,2250.542411412199,2241.4707198252827,2126.942651946063
2016-12-31,6.5,13285.6,249.92,13685.3,2.491904762,0.54,,,,,,,
2017-01-01,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-02,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-03,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2257.83,0.008486575577422162,1.7750116982458921,0.6221804853905563,2252.9716076081327,2242.8932659274324,2127.977334539375
2017-01-04,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2270.75,0.00572230858833489,1.8822534455830986,0.9110045506959836,2258.897738405422,2245.315590629395,2129.105972211001
2017-01-05,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2269.0,-0.0007706704833204681,2.132074468789154,0.7465724961165623,2262.265158936948,2247.3751044877085,2130.2118538536015
2017-01-06,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2276.98,0.00351696782723665,2.3742802358400583,0.7662208355337142,2267.1701059579655,2249.9494432279075,2131.3720763527826
2017-01-07,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-08,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-09,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2268.9,-0.0035485599346501973,1.089858476476562,0.5084123568882067,2267.7467373053105,2251.597317729829,2132.4592536148157
2017-01-10,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2268.9,0.0,0.5491465340034036,0.3391416816897356,2268.1311582035405,2253.1018987968,2133.5378365901925
2017-01-11,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2275.32,0.002829564987438804,0.629341315765241,0.7447980094298909,2270.527438802361,2255.0339075970783,2134.6586442060807
2017-01-12,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2270.44,-0.002144753265474808,0.5965822824558408,0.37694571987541525,2270.4982925349073,2256.3735678060284,2135.7320146076136
2017-01-13,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2274.64,0.0018498617008155804,0.4917613836144456,0.7685513410064069,2271.8788616899383,2257.9619532142,2136.83010144866
2017-01-14,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-15,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-16,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-17,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2267.89,-0.0029675025498540064,0.5303413252954208,0.20547154816802737,2270.5492411266255,2258.8252616303566,2137.8661480775245
2017-01-18,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2271.89,0.0017637539739581154,0.48100535893662366,0.48664057603732197,2270.996160751084,2259.961325836413,2138.925625167821
2017-01-19,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2263.69,-0.0036093296770529637,0.6553581845156621,0.0952867783875715,2268.560773834056,2260.2855583723767,2139.911904810763
2017-01-20,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2271.31,0.003366185299223723,0.6641371067050172,0.5945928076344472,2269.4771825560374,2261.244205470431,2140.9506249308365
2017-01-21,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-22,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-23,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2265.2,-0.0026900775323491777,0.5715837164151981,0.2843174373829107,2268.051455037358,2261.5881876034373,2141.932833429407
2017-01-24,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2280.07,0.006564541762317022,1.0230950518859232,0.914918155430712,2272.057636691572,2263.195301724878,2143.0248268410323
2017-01-25,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2298.37,0.008026069375062894,2.2327150307616104,0.9456163704489828,2280.828424461048,2266.253971140106,2144.252851925293
2017-01-26,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2296.68,-0.0007353037152416642,2.3292929779903053,0.7700045897719933,2286.1122829740325,2268.899712780097,2145.4578096175833
2017-01-27,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2294.69,-0.000866468119198105,2.2197749215517453,0.6514390545858608,2288.9715219826885,2271.142346451393,2146.6375107273257
2017-01-28,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-29,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,,,,,,,
2017-01-30,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2280.9,-0.006009526341248739,1.3928968423788326,0.21027591579913948,2286.2810146551255,2271.9908380643155,2147.6988742788885
2017-01-31,6.9,13293.72,250.46200000000002,13742.1,2.4325,0.649677419,2278.87,-0.0008899995615766487,1.4474515204030345,0.16716167331503873,2283.8106764367503,2272.589026058723,2148.735800173917
2017-02-01,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2279.55,0.00029839350204285964,1.3730945314857421,0.29012983186123603,2282.3904509578338,2273.1943281405734,2149.7699045203685
2017-02-02,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2280.85,0.0005702879954376794,1.035502945284,0.4102378066573395,2281.876967305223,2273.860038737045,2150.806110808745
2017-02-03,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2297.42,0.007264835478001608,1.225143473570105,0.9969193334580374,2287.057978203482,2275.9087310207806,2151.965113885356
2017-02-04,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-05,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-06,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2292.56,-0.002115416423640437,1.3379541254459044,0.7193984570760783,2288.891985468988,2277.3566674537565,2153.076535909978
2017-02-07,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2293.08,0.00022682067208701362,1.2492665442986768,0.6534702348603137,2290.2879903126586,2278.7239137621254,2154.1832826616774
2017-02-08,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2294.67,0.0006933905489561187,0.9932159357394007,0.6297794756393904,2291.748660208439,2280.1105299567234,2155.293849597158
2017-02-09,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2307.87,0.0057524611382027135,0.9812412613076122,0.976923781907387,2297.1224401389595,2282.5243969170087,2156.499985173465
2017-02-10,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2316.1,0.0035660587468098193,1.647679004148314,0.9021026112493681,2303.448293425973,2285.4440145763997,2157.7616453697224
2017-02-11,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-12,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-13,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2328.25,0.005245887483269263,2.29397420179088,0.8825872417502227,2311.715528950649,2289.166274178452,2159.1093793984205
2017-02-14,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2337.58,0.004007301621389514,2.598680145052209,0.8435718134577137,2320.337019300433,2293.376163380326,2160.5202143438873
2017-02-15,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2349.25,0.004992342508064018,2.5371738757275146,0.8630170477079812,2329.9746795336223,2298.2347578689933,2162.012149408363
2017-02-16,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2347.22,-0.0008641055656061214,2.1107061053200664,0.7340802111256961,2335.7231196890816,2302.4943441412547,2163.476243088929
2017-02-17,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2351.16,0.0016785814708464297,1.4686365585857941,0.7461225012522358,2340.8687464593877,2306.7261403028847,2164.9599091514674
2017-02-18,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-19,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-20,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-21,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2365.38,0.00604807839534538,1.5230523323780092,0.9263899446012278,2349.0391643062585,2311.826475928721,2166.5442576957244
2017-02-22,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2362.82,-0.0010822785345272479,1.264352635691684,0.7570388186797515,2353.6327762041724,2316.26069541318,2168.0958445914107
2017-02-23,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2363.81,0.00041899086684549225,1.2566719382054734,0.6934310093107086,2357.025184136115,2320.395417551165,2169.6429920649966
2017-02-24,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2367.34,0.001493351834538359,0.9619448360492555,0.7305242826091223,2360.4634560907434,2324.477555155411,2171.2058142621113
2017-02-25,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-26,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,,,,,,,
2017-02-27,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2369.75,0.001018020225231675,0.42091758626225756,0.8946515203448971,2363.5589707271624,2328.4142894897236,2172.7753335169564
2017-02-28,7.2,13300.475,250.903,13792.3,2.418947368,0.656785714,2363.64,-0.0025783310475788745,0.44702601425687377,0.3267493548865783,2363.585980484775,2331.477394751487,2174.284145109708
2017-03-01,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2395.96,0.013673825117192173,2.0483495969921033,0.9910586494434158,2374.3773203231835,2337.084577816575,2176.036523409236
2017-03-02,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2381.92,-0.0058598641045760624,1.9920215874442841,0.6309670097991601,2376.8915468821224,2340.983310180351,2177.6640607735903
2017-03-03,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2383.12,0.0005037952576072424,1.8942582737754978,0.5941367718578806,2378.967697921415,2344.6473701646687,2179.2882183959337
2017-03-04,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-05,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-06,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2375.31,-0.0032772164221692712,1.775146843600253,0.38922635758984625,2377.7484652809435,2347.3136858025237,2180.8377976971515
2017-03-07,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2368.39,-0.0029133039476952893,1.54069276991237,0.15787939605621598,2374.6289768539623,2349.1464087762174,2182.3204238023122
2017-03-08,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2362.98,-0.0022842521713062336,1.3048088430922637,0.13319040030233514,2370.7459845693083,2350.3493297521986,2183.7485627445863
2017-03-09,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2364.87,0.0007998374933346764,1.249269339096839,0.2952689815812772,2368.7873230462055,2351.6119967302684,2185.1803527624156
2017-03-10,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2372.6,0.0032686786165836423,0.7785916999164473,0.704407904481194,2370.058215364137,2353.437040492854,2186.661931001448
2017-03-11,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-12,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-13,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2373.47,0.00036668633566550035,0.6970023587136139,0.8033637269549554,2371.1954769094245,2355.1790369717364,2188.138674629895
2017-03-14,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2365.45,-0.0033790189048102937,0.7265915876979128,0.3591088671172614,2369.2803179396165,2356.0721641915857,2189.5403451861807
2017-03-15,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2385.26,0.008374727853051489,1.2425661375450059,0.9386356338561805,2374.6068786264113,2358.6102368705783,2191.0875361333256
2017-03-16,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2381.38,-0.001626657052061442,1.1744850441245165,0.7060108537776042,2376.864585750941,2360.590216273137,2192.591824385236
2017-03-17,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2378.25,-0.0013143639402364293,1.1526868673291761,0.55431326247807,2377.3263905006274,2362.1258496406904,2194.059477947408
2017-03-18,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-19,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-20,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2373.47,-0.00200988121517931,1.1526868673291761,0.3798392069369839,2376.0409270004184,2363.1122974980217,2195.4777429438714
2017-03-21,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2344.02,-0.012407993359932812,2.485676254546352,0.017466509881669912,2365.3672846669456,2361.4520977155853,2196.651990035224
2017-03-22,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2348.45,0.0018899156150544716,2.6521974166853934,0.2343429593650837,2359.728189777964,2360.321480522926,2197.8519743037205
2017-03-23,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2345.96,-0.0010602737976110888,2.494222401531308,0.2947785420977276,2355.1387931853096,2359.0726561296283,2199.022788736102
2017-03-24,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2343.98,-0.0008440041603438031,1.9167139609567074,0.3403206674805,2351.4191954568732,2357.760251248791,2200.168695544512
2017-03-25,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-26,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,,,,,,,
2017-03-27,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2341.59,-0.0010196332733214408,0.3908936838160312,0.14978029816275673,2348.142796971249,2356.3541424445484,2201.2866505204447
2017-03-28,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2358.57,0.007251482966702083,1.0019576960268153,0.9616746089413143,2351.618531314166,2356.54682571024,2202.5299971566465
2017-03-29,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2361.13,0.0010854034436120763,1.362217498271108,0.8399607324145031,2354.789020876111,2356.9453626050017,2203.7837521198353
2017-03-30,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2368.06,0.0029350353432466836,1.7350534266267537,0.8278446714608643,2359.212680584074,2357.9118528132626,2205.082378585291
2017-03-31,7.2,13481.275,250.83599999999998,13851.3,2.48173913,0.7861290320000001,2362.72,-0.002255010430479043,1.5208515799536613,0.6200513775928811,2360.3817870560497,2358.329952568631,2206.3285257901503
2017-04-01,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-02,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-03,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2358.84,-0.0016421751202002621,0.5849927939051364,0.2811349660618928,2359.8678580373667,2358.374304519185,2207.5341500922045
2017-04-04,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2360.16,0.0005595970900948988,0.5418955858574344,0.34203816068138476,2359.9652386915777,2358.529582387082,2208.740678549974
2017-04-05,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2352.95,-0.0030548776354145657,0.8368444378583498,0.11547219028272142,2357.6268257943852,2358.0444013099445,2209.8806731859427
2017-04-06,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2357.49,0.0019294927644020188,0.5494709501400583,0.4273086378372235,2357.581217196257,2357.9961925003845,2211.0475453346708
2017-04-07,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2355.54,-0.0008271509105022279,0.4303036405277734,0.35644196369567405,2356.9008114641715,2357.78261054383,2212.1897781778753
2017-04-08,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-09,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-10,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2357.16,0.0006877403907383783,0.40314343065794156,0.552627590479919,2356.987207642781,2357.7284704965405,2213.335787836548
2017-04-11,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2353.78,-0.0014339289653649834,0.3048410431965783,0.27660718322789085,2355.9181384285207,2357.385125235972,2214.4460187627415
2017-04-12,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2344.93,-0.0037599095922304926,0.7847028697998295,0.02084926193917833,2352.2554256190137,2356.3020708676268,2215.4775126855657
2017-04-13,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2328.95,-0.006814702357852864,1.7809248000629467,0.04272619608490785,2344.486950412676,2353.923629922616,2216.374528395561
2017-04-14,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-15,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-16,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-17,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2349.01,0.008613323600764389,1.675329438652753,0.5570759100881493,2345.994633608451,2353.496357755432,2217.423030147375
2017-04-18,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2342.19,-0.0029033507733046138,1.4301937706480665,0.45280497337466463,2344.7264224056344,2352.513196211482,2218.409330304313
2017-04-19,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2338.17,-0.0017163423974997372,1.1681363028010225,0.40929699367433214,2342.540948270423,2351.2659617583095,2219.3560549659387
2017-04-20,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2355.84,0.007557192163101911,1.5689512705767412,0.8538831837067192,2346.9739655136154,2351.6637042141087,2220.4349794326113
2017-04-21,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2348.69,-0.0030350108666123976,1.0393167161042707,0.5783092521436897,2347.545977009077,2351.405121238969,2221.448853112986
2017-04-22,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-23,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-24,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2374.15,0.010840085324159476,2.1562803086613913,0.9405700467513293,2356.413984672718,2353.3829367834064,2222.6559768037923
2017-04-25,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2388.61,0.006090600846618832,3.0631121327456614,0.880488084764567,2367.145989781812,2356.446159671806,2223.967866315225
2017-04-26,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2387.45,-0.0004856380907726221,2.7393100377437762,0.7540816872988705,2373.913993187875,2359.142145787301,2225.2602151981087
2017-04-27,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2388.77,0.0005528911600243269,2.596246001113221,0.6820284007913847,2378.8659954585837,2361.7184809362316,2226.552782666898
2017-04-28,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,2384.2,-0.0019131184668260692,0.9216496960164126,0.48016197153746204,2380.6439969723892,2363.6733956374287,2227.7990057288202
2017-04-29,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-04-30,7.2,13589.875,251.252,13869.6,2.297368421,0.8959999999999999,,,,,,,
2017-05-01,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2388.33,0.00173223722842053,0.2845487452945086,0.6262967939106281,2383.205997981593,2365.8174481906963,2229.068025446379
2017-05-02,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2391.17,0.001189115406999841,0.3782203132742517,0.8527520195702628,2385.8606653210622,2368.0220179132443,2230.3494639804
2017-05-03,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2388.13,-0.0012713441536987835,0.3755462862957977,0.5011150141597909,2386.6171102140415,2369.7705380947014,2231.596740944982
2017-05-04,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2389.52,0.000582045366039452,0.38602062234873924,0.6355863854267342,2387.5847401426945,2371.487882608206,2232.845146154903
2017-05-05,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2399.29,0.004088687267735702,0.6933072347022095,0.9826595797960288,2391.4864934284633,2373.905458033579,2234.160915750517
2017-05-06,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-07,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-08,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2399.38,3.751109703298283e-05,0.8125671408583671,0.8024354496629388,2394.1176622856424,2376.120635595877,2235.4669954679043
2017-05-09,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2396.92,-0.0010252648600889147,0.8110699403135653,0.6169791166427809,2395.051774857095,2377.929275978844,2236.7433038041263
2017-05-10,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2399.63,0.0011306176259533451,0.6409916658939787,0.6745612238796528,2396.57784990473,2379.8162954589448,2238.0309456712876
2017-05-11,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2394.44,-0.002162833436821554,0.3339732542894332,0.06396065028543722,2395.8652332698202,2381.0879219407757,2239.2673808833724
2017-05-12,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2390.9,-0.0014784250179582514,0.5463837480199433,0.0910711576412702,2394.210155513214,2381.941146119839,2240.466057714334
2017-05-13,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-14,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-15,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2402.32,0.004776444016897363,0.6627905458769525,0.844831011994478,2396.9134370088095,2383.7132203702877,2241.745535518964
2017-05-16,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2400.67,-0.0006868360584768585,0.7105622105346591,0.6806721562628116,2398.1656246725397,2385.1877229467846,2243.001855396285
2017-05-17,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2357.03,-0.01817825856948263,2.7703002076295435,0.015868274574645597,2384.4537497816937,2382.7392252992386,2243.903263654022
2017-05-18,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2365.72,0.0036868431882495223,3.1131943180288943,0.26268784387313737,2378.209166521129,2381.2592926645225,2244.866241806955
2017-05-19,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2381.73,0.00676749573068669,3.050070824978513,0.5032490215145027,2379.382777680753,2381.300223737173,2245.948168749192
2017-05-20,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-21,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-22,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2394.02,0.005160114706536767,2.7701978131948364,0.7151802999386225,2384.261851787169,2382.4062912382883,2247.118697059475
2017-05-23,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2398.42,0.0018379127993919386,2.6776528460441944,0.7987836914233242,2388.981234524779,2383.7987876523507,2248.3147547902304
2017-05-24,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2404.39,0.0024891386829661855,2.302581363156039,0.7824088773008433,2394.1174896831862,2385.589327856494,2249.548551195051
2017-05-25,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2415.07,0.004441875070184231,1.8423411788622006,0.869834695828553,2401.101659788791,2388.1528645646254,2250.8570211460788
2017-05-26,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2415.82,0.0003105500047617671,1.4519552669977553,0.7942100840507231,2406.0077731925276,2390.5587024285715,2252.161076314884
2017-05-27,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-28,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-29,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,,,,,,,
2017-05-30,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2412.91,-0.0012045599423798903,1.1292302188436305,0.6318788333333881,2408.308515461685,2392.5022935217394,2253.4318187946083
2017-05-31,7.8,13467.34,251.488,13962.6,2.303636364,0.907419355,2411.8,-0.00046002544645251664,0.674848994704382,0.4878358535094473,2409.4723436411236,2394.1803549546316,2254.6837411756787
2017-06-01,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2430.06,0.007571108715482167,1.0961126779693777,0.987950508046448,2416.3348957607495,2397.3003240890116,2256.070114763223
2017-06-02,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2439.07,0.003707727381216941,1.7806172281101211,0.8973997797562614,2423.9132638405,2400.932469820402,2257.51675417221
2017-06-03,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,,,,,,,
2017-06-04,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,,,,,,,
2017-06-05,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2436.1,-0.0012176772294358873,1.8976479525683936,0.7196507883821877,2427.9755092269997,2403.9905159229756,2258.928479435671
2017-06-06,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2429.33,-0.0027790320594393014,1.559511319523128,0.5015309581452373,2428.4270061513334,2406.193949320978,2260.275527029065
2017-06-07,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2433.14,0.001568333655781684,0.6022704965466752,0.47270834244283133,2429.9980041008894,2408.537084162632,2261.642044601958
2017-06-08,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2433.79,0.0002671445128517025,0.531432471689802,0.461659127832107,2431.2620027339262,2410.73298988762,2263.002898004314
2017-06-09,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2431.77,-0.0008299812227020587,0.3682674846607094,0.3821337424554345,2431.431335155951,2412.5622951147834,2264.337025292817
2017-06-10,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,,,,,,,
2017-06-11,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,,,,,,,
2017-06-12,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2429.39,-0.000978710980068076,0.3048190990311103,0.2174709649718742,2430.7508901039673,2414.025573800455,2265.641791891293
2017-06-13,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2440.35,0.004511420562363311,0.6009562594209048,0.9555088976102679,2433.950593402645,2416.314654339546,2267.0228844455123
2017-06-14,7.5,13520.975,251.822,13963.5,2.1868181819999997,1.04,2437.92,-0.0009957588050893973,0.6567049562610846,0.7048981949846951,2435.273728935097,2418.193380049151,2268.3738497858644
